ID,Customer_Age_scaled,Customer_Tenure_Days_scaled,Recency_scaled,Total_Purchases_scaled,Digital_Engagement_scaled,Deal_Dependency_scaled,Income_log_scaled,Total_Spending_log_scaled,Avg_Spending_Per_Purchase_log_scaled,MntWines_log_scaled,MntFruits_log_scaled,MntMeatProducts_log_scaled,MntFishProducts_log_scaled,MntSweetProducts_log_scaled,MntGoldProds_log_scaled,Total_Children_scaled,Family_Size_scaled,Total_Campaign_Acceptance_scaled,NumDealsPurchases_scaled,NumWebPurchases_scaled,NumCatalogPurchases_scaled,NumStorePurchases_scaled,NumWebVisitsMonth_scaled,Education_Encoded_scaled,Customer_Activity_Level_Encoded_scaled,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Preferred_Shopping_Channel_Catalog,Preferred_Shopping_Channel_Deals,Preferred_Shopping_Channel_None,Preferred_Shopping_Channel_Store,Preferred_Shopping_Channel_Web,Product_Preference_Fish,Product_Preference_Fruits,Product_Preference_Gold,Product_Preference_Meat,Product_Preference_Sweets,Product_Preference_Wines
615,0.5555555555555556,0.34195402298850575,-0.4,-0.3076923076923077,0.75,-0.43771043771043766,-0.7975409011644277,-0.05298899983164136,0.1893029551285687,-0.32442920968011657,0.49897171996375944,0.03742817196010557,0.43158467582904997,0.29905896856117287,0.8564684554014595,-1.0,-1.0,0.0,-0.5,0.25,-0.25,-0.2,0.25,0.0,0.5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2552,0.8333333333333334,-0.3045977011494253,-0.76,0.6923076923076923,1.0,1.2037037037037037,0.118828673254156,0.04386541258361896,-0.14802950456879108,0.28888620728020964,-0.7755238700769802,-0.352839017326429,-1.007628303794069,-0.7755238700769802,-0.9247165705944205,2.0,1.0,2.0,3.5,0.5,0.25,0.2,0.25,2.0,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
194,0.2777777777777778,-0.9655172413793104,0.12,-0.7692307692307693,-0.5,0.1925925925925927,-0.10373655821548579,-0.8306482200332561,-0.6610850369537974,-0.6609919958489534,-0.7755238700769802,-0.6626115125441394,-0.4630290774619893,-0.3877619350384901,-1.2182158819572526,1.0,1.0,0.0,-0.5,-0.75,-0.5,-0.4,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3645,-0.1111111111111111,0.896551724137931,-0.6,-0.46153846153846156,0.25,0.9629629629629629,-0.9723967501360047,-0.636504379395119,-0.692990055607816,-0.7216509478376368,-0.2862227858405282,-0.352839017326429,-0.06562641226476575,0.03718763921497886,-1.0529256415547674,0.0,-1.0,1.0,0.5,-0.5,-0.5,-0.2,0.5,2.0,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
8890,-0.05555555555555555,-0.9367816091954023,-0.96,-0.07692307692307693,0.5,0.2751322751322751,0.3789564219090875,-0.13847343396675427,-0.11933303269992819,-0.03823755925042063,-0.041572243722302185,0.06682701944482146,0.02911296866803439,-0.041572243722302185,-0.471701526830916,1.0,0.0,0.0,0.5,0.25,-0.25,0.0,0.0,2.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5049,-0.2222222222222222,0.09195402298850575,-0.6,-0.6923076923076923,0.75,0.0,-0.8053863796083087,-0.7890549229015935,-0.7016413337602555,-0.8173636728039921,-0.7755238700769802,-0.38223786481114475,-0.4630290774619893,-0.2862227858405282,-1.2182158819572526,0.0,0.0,0.0,-0.5,-0.25,-0.5,-0.6,0.75,2.0,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
9973,0.3888888888888889,0.7586206896551724,-0.42,0.3076923076923077,1.25,-0.050682261208576995,-0.02813940743331825,0.07858339701925779,0.0647580765050535,0.24999848206931008,0.03718763921497886,0.11959996366442333,-0.24318664449800542,0.03718763921497886,-0.9247165705944205,1.0,1.0,0.0,0.5,0.75,-0.25,0.6,0.25,0.0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7301,-0.6666666666666666,0.6695402298850575,0.54,-0.5384615384615384,0.5,0.48148148148148157,-1.1893489750054798,-0.592371074363497,-0.5474939690991476,-1.1828754161455015,0.33116801477775093,-0.6626115125441394,-0.4630290774619893,-0.041572243722302185,0.15951573240067232,0.0,-1.0,1.0,0.0,-0.25,-0.5,-0.4,0.5,-1.0,-0.5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10882,-0.3333333333333333,0.6925287356321839,0.02,0.15384615384615385,-0.25,0.3965141612200436,0.07229046508037977,0.3091745273136029,0.5510802375643038,0.2816269419929676,0.6324124771567161,0.4519666620960287,0.5942131229410537,0.9953557734700369,0.04421863650592419,0.0,0.0,0.0,1.0,0.0,0.25,0.2,-0.5,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7030,0.8333333333333334,0.28735632183908044,-0.96,1.5384615384615385,2.0,-0.46772486772486765,0.3941589915939561,0.48808913584657143,0.3928448716660379,0.6408274264662012,-0.7755238700769802,0.42153399398368163,0.43158467582904997,0.42494957425346885,-0.2934993113628321,0.0,0.0,1.0,0.5,1.75,1.75,1.4,0.0,2.0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7422,-0.9444444444444444,0.9195402298850575,0.82,0.07692307692307693,0.75,0.12037037037037043,-0.13865582169429683,-0.02604556063165271,-0.008148047613421179,-0.23636516930573712,0.5680609671737329,-0.08104992162115524,0.813103203192443,0.7666995073589845,-0.731393516412085,0.0,-1.0,0.0,0.5,0.25,-0.25,0.4,0.25,0.0,-0.5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
3523,0.4444444444444444,0.47701149425287354,0.68,0.3076923076923077,-0.25,-0.35477582846003897,0.5805125512830286,0.3680188971239626,0.5831397535024846,0.400945531353737,0.4793580006964157,0.5795133474700859,-1.007628303794069,0.33116801477775093,0.9292947518681286,0.0,0.0,0.0,0.0,0.25,0.5,0.6,-0.75,0.0,-0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
7106,1.5,-0.764367816091954,0.48,0.3076923076923077,-1.25,-0.6588693957115009,0.5965931252782743,0.42205928295113254,0.6808606149330321,0.3384585356090084,-0.7755238700769802,0.8266399928119639,0.9786941043220889,-0.7755238700769802,-0.3757191474672522,-1.0,-1.0,0.0,-0.5,-0.25,0.75,1.0,-1.25,2.0,-0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6504,-0.2777777777777778,-0.3879310344827586,-0.5,-0.46153846153846156,-0.5,0.9629629629629629,-1.4599027580998192,-0.5970225893528761,-0.6274823309177929,-1.3528286983107507,-0.14311139292026412,-0.7322577070632672,0.31519804194714235,-0.08870296647731721,0.08527600666061479,0.0,0.0,1.0,0.5,-0.5,-0.25,-0.4,-0.25,-1.0,0.5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
5067,-1.3333333333333333,-0.6350574712643678,-0.76,0.46153846153846156,-0.5,-0.6878306878306878,0.6803717154039457,0.4604549281582741,0.6834203260442641,0.5687268905317246,0.38776193503849,0.5447037646966097,0.5520822202293374,0.38776193503849,0.04421863650592419,-1.0,-1.0,4.0,-0.5,-0.5,1.25,1.2,-0.25,0.0,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4216,-0.6111111111111112,0.39080459770114945,-0.32,0.8461538461538461,0.25,-0.7407407407407407,0.8760626173934248,0.48534160802715004,0.5857181347301705,0.5150810749223856,0.8992289819514839,0.18024129088648239,1.0324003962332995,0.9635804919344672,0.876808940934975,-1.0,-2.0,3.0,-0.5,0.75,1.75,0.8,-0.75,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8581,-0.05555555555555555,0.35919540229885055,-0.9,1.0769230769230769,2.25,0.8301404853128992,-0.05668227526909748,0.23622222943265797,0.06746710635773204,0.4126990928079021,-0.7755238700769802,0.1511227049614788,0.16923104457519936,-0.7755238700769802,0.08527600666061479,1.0,1.0,0.0,3.5,1.5,0.0,0.6,0.5,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5929,-0.16666666666666666,-0.867816091954023,-0.7,-0.6153846153846154,0.0,0.6878306878306878,-0.4857510461110059,-0.7736447529211181,-0.7682362874070394,-0.7216509478376368,-0.2862227858405282,-0.4674779179008721,-0.4630290774619893,-0.5308733279587541,-1.0529256415547674,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.4,0.25,2.0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3129,-0.7222222222222222,-0.9137931034482759,-0.38,-0.6923076923076923,-0.25,0.0,-0.8182979619069767,-0.797007714698515,-0.714828469485766,-1.1222164641568182,-0.2862227858405282,-0.6626115125441394,0.0,-0.14311139292026412,-0.5264628207773835,0.0,0.0,0.0,-0.5,-0.5,-0.5,-0.4,0.0,0.0,0.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6528,-0.6666666666666666,-0.9540229885057471,0.52,-0.8461538461538461,0.0,0.48148148148148157,-1.5636379439021424,-1.3260841332976208,-1.3174103999738638,-1.3528286983107507,-0.3877619350384901,-1.1921710908689298,-0.576043627965019,-0.5308733279587541,-1.451179391371804,0.0,0.0,0.0,-0.5,-0.75,-0.5,-0.6,0.5,1.0,-0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1361,-0.2222222222222222,0.09770114942528736,-0.46,0.07692307692307693,-1.25,-0.6018518518518519,0.7264592845400879,0.4754325080433138,0.8928794370795546,0.6045710550303725,0.7189299498162411,0.16230388822455682,0.3285161072382096,0.8204690990142031,0.5833096295721429,-1.0,-1.0,3.0,-0.5,-0.25,0.5,0.6,-1.25,1.0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6932,1.6111111111111112,0.2471264367816092,0.56,0.5384615384615384,0.0,-0.9629629629629629,0.9086839459708002,0.6194861306658572,0.9408021542353049,0.6635783591885431,0.5520147438379108,0.8998187567483791,0.5737121950001144,-0.7755238700769802,-0.07344777701387911,-1.0,-1.0,1.0,-1.0,0.75,2.0,0.0,-1.0,2.0,-0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7284,0.9444444444444444,-0.4281609195402299,-0.82,-0.8461538461538461,0.0,0.48148148148148157,-0.08221159697941768,-1.0869675081168189,-0.951369171036892,-0.9205531871755583,-0.7755238700769802,-0.8174977601529947,-0.576043627965019,-0.7755238700769802,-1.451179391371804,2.0,2.0,0.0,-0.5,-0.75,-0.5,-0.6,0.5,0.0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1340,-0.8888888888888888,-0.8333333333333334,-0.14,0.9230769230769231,-0.5,-0.7489711934156378,0.9067580125918812,0.5581548422327087,0.6921555762949028,0.3821967331710868,0.9635804919344672,0.9383039025548172,1.0324003962332995,0.8637423393967315,0.1766680123939431,-1.0,-1.0,3.0,-0.5,0.5,1.25,1.6,-1.25,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8746,-1.0555555555555556,-0.7787356321839081,-0.42,0.3076923076923077,-0.25,-0.35477582846003897,0.5878539222090389,0.40563496292844925,0.651137660347415,0.5060663993312301,-0.7755238700769802,0.5644325802979867,-1.007628303794069,0.4793580006964157,0.4835297564776514,0.0,0.0,2.0,0.0,-0.5,0.75,1.0,0.0,0.0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5987,-1.0555555555555556,-0.8620689655172413,0.06,-0.6153846153846154,-0.75,0.6878306878306878,-2.443761410480651,-0.8134455571304952,-0.8329629698592529,-1.3528286983107507,-0.3877619350384901,-0.6626115125441394,-0.06562641226476575,-0.08870296647731721,-0.3757191474672522,0.0,0.0,0.0,0.0,-0.75,-0.5,-0.2,-0.25,-1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3767,0.1111111111111111,0.21264367816091953,-0.96,0.6923076923076923,-0.25,-0.48148148148148145,0.270710295692679,0.34493277790964355,0.3861097802563074,0.2570964179736899,-0.7755238700769802,0.392507644323463,0.7935546279640983,1.0433619562618106,1.1114354289630752,0.0,0.0,0.0,0.0,0.25,0.75,1.4,-0.75,0.0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3725,0.5,0.1724137931034483,-0.96,0.07692307692307693,-0.75,-0.6018518518518519,0.7681548853328651,0.5354403339377354,1.00203068909792,0.6538656255056249,0.2244761299230198,0.6258727687176752,0.4789728140673139,0.2244761299230198,-0.22158573742309376,-1.0,-2.0,5.0,-0.5,-0.5,0.5,0.8,-0.5,2.0,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4324,-1.0555555555555556,0.7241379310344828,-0.14,0.46153846153846156,1.75,0.4126984126984127,-0.294239091365144,0.20171430360098272,0.21801172436818056,0.09949348299904068,-0.7755238700769802,0.47532743701226826,0.16923104457519936,-0.20746290290324726,1.1713066169449684,0.0,0.0,0.0,1.5,1.0,-0.25,0.4,0.5,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
238,0.16666666666666666,0.47701149425287354,0.54,1.8461538461538463,1.75,1.2592592592592595,0.4134695945693009,0.3711047890163682,0.1125717513566567,0.359758808189705,0.590840233434414,0.37607515426619126,0.9607762292753982,0.83549077555264,0.7730528671279314,1.0,1.0,0.0,6.5,1.25,1.0,0.8,0.25,-1.0,-0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
6694,0.3333333333333333,-0.40229885057471265,-0.44,0.7692307692307693,0.75,-0.7318518518518518,0.5838520553567593,0.36629331972397894,0.3973868758363738,0.3059915367654268,0.7085481389060245,0.6778350913071314,0.0,0.5175526480805436,0.876808940934975,0.0,0.0,0.0,-0.5,1.0,0.25,1.6,-0.5,0.0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
498,0.0,-0.6005747126436781,-0.42,-0.6153846153846154,-0.75,0.6878306878306878,-0.8224221903333238,-0.7112896646823601,-0.6653163039185653,-0.6343615367458626,-0.7755238700769802,-0.41408934665237235,-0.576043627965019,-0.2862227858405282,-0.8199621321402158,0.0,-1.0,0.0,0.0,-0.75,-0.5,-0.2,-0.25,0.0,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9347,0.7777777777777778,0.04885057471264368,0.0,-0.7692307692307693,-0.75,0.1925925925925927,-0.01286307500261396,-0.7890549229015935,-0.5910109556060998,-0.5652792708825982,-0.7755238700769802,-0.8174977601529947,-0.576043627965019,-0.7755238700769802,-0.731393516412085,0.0,0.0,0.0,-0.5,-0.75,-0.5,-0.4,-0.25,1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
9699,0.2222222222222222,-0.47701149425287354,-0.74,0.6153846153846154,0.5,-0.20933977455716585,0.4126281270399285,0.22726320418274765,0.2036632192224332,0.2381312688930306,0.48930108423645197,0.5295595783247905,0.31519804194714235,0.4129838139810195,-0.2934993113628321,0.0,-1.0,0.0,0.5,0.5,0.0,1.4,-0.25,0.0,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10664,1.1666666666666667,-0.1752873563218391,-0.7,0.15384615384615385,2.0,-0.28322440087145967,0.004640005618323749,0.06084238700467061,0.10609080040599272,0.2758692658257578,-0.20746290290324726,-0.24294547577288908,-0.24318664449800542,-0.7755238700769802,-0.047907629659445665,0.0,-1.0,0.0,0.0,1.25,-0.25,0.0,0.5,1.0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
5455,-0.05555555555555555,-0.12931034482758622,0.8,-0.38461538461538464,0.0,0.7703703703703704,-0.723896710088196,-0.43330280744213806,-0.4159150433017064,-0.18618592233087805,-0.7755238700769802,-0.5527179709905995,-0.576043627965019,-0.5308733279587541,-0.8199621321402158,0.0,0.0,0.0,0.5,-0.5,-0.25,-0.2,0.25,2.0,-0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
456,-0.8888888888888888,0.4339080459770115,0.94,-0.6153846153846154,0.25,0.6878306878306878,-2.944574468496162,-0.8775198049779676,-0.9353892302064462,-1.4877282074983278,0.10153914919796193,-0.9273913017065346,-0.37536818175688036,-0.08870296647731721,-0.5264628207773835,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.4,0.5,-1.0,-0.5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5012,-1.0555555555555556,0.011494252873563218,0.14,-0.7692307692307693,0.0,0.1925925925925927,-0.8914605042037902,-0.8980690116780572,-0.7731933616127528,-1.1222164641568182,-0.20746290290324726,-0.6037264941113603,-0.1444589521359689,-0.7755238700769802,-0.9247165705944205,0.0,0.0,0.0,-0.5,-0.75,-0.5,-0.4,0.5,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7495,1.2222222222222223,-0.47413793103448276,0.46,-0.38461538461538464,-0.75,0.1925925925925927,0.13805678648898262,-0.3430511857650126,-0.26027122029458216,-0.26884979340435305,0.4129838139810195,-0.28793818182820424,0.10538624670896068,-0.7755238700769802,-0.9247165705944205,0.0,0.0,0.0,0.0,-0.5,-0.25,0.0,-0.5,2.0,-0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5029,1.3333333333333333,-0.08333333333333333,-0.7,-0.8461538461538461,-1.0,0.48148148148148157,-1.5964262233514876,-1.211391766873758,-1.1467387127690556,-1.2571159733443953,-0.5308733279587541,-1.1921710908689298,-0.37536818175688036,-0.2862227858405282,-1.451179391371804,-1.0,-1.0,0.0,-0.5,-1.0,-0.5,-0.4,-0.25,0.0,0.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10642,-1.0555555555555556,0.5459770114942529,-0.72,-0.7692307692307693,0.0,0.1925925925925927,-0.8090209797443741,-0.8676581388004984,-0.7228654408112252,-0.9205531871755583,-0.20746290290324726,-0.577371459454412,-0.37536818175688036,-0.20746290290324726,-1.451179391371804,0.0,-1.0,0.0,-0.5,-0.75,-0.5,-0.4,0.5,0.0,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2106,-0.2222222222222222,-0.7241379310344828,1.0,-0.7692307692307693,0.0,0.1925925925925927,-1.4337577149889476,-0.8980690116780572,-0.7731933616127528,-1.7183404416522603,-0.08870296647731721,-1.0822775493153898,-0.19072946429594947,-0.08870296647731721,-0.3757191474672522,-1.0,-1.0,0.0,-0.5,-0.75,-0.5,-0.4,0.5,-1.0,-0.5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10364,0.6111111111111112,-0.014367816091954023,0.46,-0.8461538461538461,0.0,0.48148148148148157,-1.2102922423274514,-1.0869675081168189,-0.951369171036892,-1.7183404416522603,-0.7755238700769802,-1.347057338477785,-0.576043627965019,0.1297907130420535,-0.8199621321402158,-1.0,-2.0,0.0,-0.5,-0.75,-0.5,-0.6,0.5,0.0,-0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5954,-0.1111111111111111,-0.2672413793103448,0.86,-0.3076923076923077,1.0,0.08754208754208763,-0.28592175641938417,-0.26671000036290915,-0.18834737959353062,-0.27314279653681545,0.18029903213524281,0.03742817196010557,0.02911296866803439,-0.14311139292026412,-0.471701526830916,0.0,-1.0,0.0,0.0,0.25,-0.5,-0.2,0.5,1.0,-0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1137,0.3333333333333333,-0.5,0.76,0.15384615384615385,-1.0,-0.6230936819172113,0.7014619980117328,0.4607229894717901,0.8254658916277645,0.2742057467271763,1.0782982005642399,0.7901027641121662,0.613697048238939,1.0091090506862161,0.2405736698080648,-1.0,-2.0,2.0,-0.5,0.0,0.75,0.4,-1.25,0.0,-0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2541,-0.3333333333333333,0.08333333333333333,-0.84,-0.6153846153846154,0.25,0.6878306878306878,-1.1629454996065387,-0.7736447529211181,-0.7682362874070394,-0.8173636728039921,-0.041572243722302185,-0.6626115125441394,-0.03144440163293923,-0.7755238700769802,-0.8199621321402158,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.4,0.5,0.0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1142,0.9444444444444444,-0.47988505747126436,0.84,0.07692307692307693,-0.75,-0.2407407407407407,0.12394687315187435,0.028666400676434084,0.08868116723748833,0.05907086722362558,-0.041572243722302185,0.07614446889381445,0.3413974350728991,0.7085481389060245,0.20950887690840939,0.0,0.0,0.0,0.0,-0.25,0.0,0.8,-0.75,2.0,-0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2276,0.8333333333333334,0.1925287356321839,0.44,0.9230769230769231,-0.5,0.10699588477366255,0.18459436323314227,0.2896964603100034,0.20939475038210362,0.2998726861108509,0.2244761299230198,0.5952057730619398,0.4789728140673139,0.36059806427048563,0.1766680123939431,0.0,-1.0,0.0,1.5,0.0,1.25,1.2,-0.75,0.0,-0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2807,0.05555555555555555,0.40804597701149425,-0.5,0.9230769230769231,1.5,-0.32098765432098764,0.15357440351785112,0.34235839261354883,0.3034840708476372,0.4401323155749587,0.5175526480805436,0.33160680860721636,0.6199827071600946,0.590840233434414,0.2405736698080648,0.0,0.0,0.0,0.5,1.0,1.75,0.4,0.25,0.0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6471,-0.05555555555555555,-0.29022988505747127,-0.64,-0.6153846153846154,-0.5,-0.13756613756613756,-0.5344306290386965,-0.6987531907066324,-0.6444187735273732,-0.8173636728039921,-0.3877619350384901,-0.3000660731068272,-0.1444589521359689,-0.3877619350384901,-1.0529256415547674,0.0,-1.0,0.0,-0.5,-0.5,-0.5,-0.2,-0.25,1.0,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
6131,-0.5555555555555556,-0.41954022988505746,0.76,0.07692307692307693,-0.5,-0.2407407407407407,0.49147829919611496,0.031243348845721833,0.0932543572526546,-0.06952128478764265,0.7290150965998392,0.17316707966436307,0.677858529154613,0.28183818133320476,-0.02345463250614205,1.0,1.0,0.0,0.0,0.0,0.0,0.6,-0.75,-1.0,-0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6233,-0.3333333333333333,0.8735632183908046,-0.56,0.9230769230769231,1.75,-0.32098765432098764,0.3832061240870252,0.3311176923265764,0.28337057255735026,0.35456021606950916,0.28183818133320476,0.6419029454268044,0.2722996131660399,0.590840233434414,-0.5264628207773835,0.0,0.0,0.0,0.5,1.25,0.75,1.0,0.25,0.0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4148,-0.1111111111111111,0.9252873563218391,0.82,0.3076923076923077,1.0,1.165692007797271,-0.42215603405351215,-0.04765282403583709,-0.15737142326311268,-0.01957641832729037,0.36059806427048563,0.16230388822455682,0.0,-0.2862227858405282,0.31159714487129303,2.0,2.0,0.0,2.5,0.25,-0.25,0.2,0.5,0.0,-0.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4947,0.2222222222222222,0.8505747126436781,-0.1,0.6923076923076923,0.5,-0.7222222222222222,0.8507647443468939,0.6088694043673477,0.8630601805205214,0.41379712392529866,0.36059806427048563,1.0172298203376573,1.069842552559374,1.0856136152542766,0.5489974231271681,-1.0,-2.0,3.0,-0.5,0.75,1.25,0.8,-0.5,-1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3225,-0.7777777777777778,0.28160919540229884,0.44,-0.07692307692307693,0.25,0.6878306878306878,-0.30075161277380275,-0.14807892378080717,-0.1361615506130685,-0.13395028421677588,0.10153914919796193,0.027103314012286557,-0.4630290774619893,0.2446505421182259,0.36270269768368657,0.0,0.0,2.0,1.0,0.0,-0.25,0.0,0.0,1.0,-0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7540,1.0,-0.9224137931034483,0.06,-0.15384615384615385,-1.25,-0.07407407407407397,-0.03230185744962643,-0.141192494495426,-0.07616633274668956,-0.06486801835351146,0.20307829839592387,-0.04149774582273409,0.25689194028030826,0.346189691316188,-0.8199621321402158,0.0,0.0,0.0,0.0,-0.5,-0.25,0.6,-1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10648,-0.6666666666666666,0.8218390804597702,0.58,0.3076923076923077,-0.25,-0.6588693957115009,0.3987340857642231,0.4357838400879753,0.7057123245020333,0.2742057467271763,0.8391483846971425,0.7201724517006157,1.1130145505030296,0.8391483846971425,0.15951573240067232,-1.0,-1.0,0.0,-0.5,0.25,1.25,0.2,-0.75,-1.0,-0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1992,0.3333333333333333,-0.5086206896551724,-0.94,0.07692307692307693,0.0,0.48148148148148157,0.2527091570575495,0.3001847006671815,0.5752818328115303,0.3642418825381418,-0.7755238700769802,0.509373935982823,0.3659582635642842,0.2244761299230198,0.56640962563556,0.0,0.0,2.0,1.0,-0.5,0.0,0.6,0.25,0.0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7851,1.1666666666666667,-0.21839080459770116,0.22,0.5384615384615384,-1.25,-0.7003367003367003,0.4770641062910769,0.3135887915854502,0.38754402820422673,-0.02568123413228979,-0.7755238700769802,0.503405119408209,1.0737907797784279,1.080141317670866,0.9154492937216816,-1.0,-2.0,0.0,-0.5,-0.25,1.25,1.2,-1.25,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8594,0.6666666666666666,-0.5862068965517241,-0.48,-0.46153846153846156,0.0,0.32098765432098764,-0.025623127339206006,-0.3961497531725076,-0.28527218402175625,-0.14552373380004507,-0.7755238700769802,-0.8685062832737553,-0.576043627965019,-0.5308733279587541,-0.2934993113628321,0.0,-1.0,0.0,0.0,-0.25,-0.25,-0.4,0.0,2.0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7059,0.3888888888888889,-1.014367816091954,-0.04,0.3076923076923077,-1.25,-0.6588693957115009,0.6801807297728283,0.49056929649037156,0.8050370697042046,0.3384585356090084,0.7925370970967528,0.6759251048842254,1.085402816358483,0.7925370970967528,1.304283837344046,-1.0,-1.0,1.0,-0.5,-0.25,1.25,0.6,-1.25,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2815,-0.2777777777777778,-0.6637931034482759,-0.06,-0.46153846153846156,0.5,0.32098765432098764,-0.6688692736405141,-0.4393650836347412,-0.35997556857747337,-1.026503739190463,-0.14311139292026412,-0.20269812873847687,0.12784066103007083,0.20307829839592387,0.2405736698080648,0.0,0.0,0.0,0.0,0.0,-0.5,-0.4,0.25,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2416,0.05555555555555555,-0.6839080459770115,0.68,0.38461538461538464,-1.5,-0.674074074074074,0.39685052758135797,0.4354970695689098,0.6708782198495499,0.5014657799621002,0.37444125516027954,0.6964273976453236,0.10538624670896068,0.5175526480805436,-1.849433141188841,-1.0,-2.0,0.0,-0.5,-0.5,1.5,0.8,-1.25,2.0,-0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
7999,0.8333333333333334,0.21839080459770116,-0.64,0.15384615384615385,-0.5,-0.6230936819172113,0.5843604866002368,0.5472901571189023,0.9828190085197237,0.6514595658917819,0.2446505421182259,0.6900225160525236,0.24085521153310066,0.4793580006964157,-0.1887448729086275,-1.0,-1.0,3.0,-0.5,0.25,1.0,0.0,-1.0,2.0,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
